0.961094,秒

迭代次数,5000,种群数量,100,变异比例,0.2
迭代次数,适值,路径
82,34075.1,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,16,30,8,29,27,26,28,24,31,33,20,32,2,21,22,3,15,1,11,9
83,34075.1,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,16,30,8,29,27,26,28,24,31,33,20,32,2,21,22,3,15,1,11,9
84,34075.1,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,16,30,8,29,27,26,28,24,31,33,20,32,2,21,22,3,15,1,11,9
85,34075.1,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,16,30,8,29,27,26,28,24,31,33,20,32,2,21,22,3,15,1,11,9
86,34075.1,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,16,30,8,29,27,26,28,24,31,33,20,32,2,21,22,3,15,1,11,9
87,32957.2,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,28,27,8,29,3,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
88,32337.2,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,28,3,8,29,27,26,30,24,31,33,20,32,2,21,22,16,15,1,11,9
89,32116.9,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,28,27,8,29,3,26,33,24,31,30,20,32,19,21,22,16,15,1,11,9
90,32337.2,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,28,3,8,29,27,26,30,24,31,33,20,32,2,21,22,16,15,1,11,9
91,32337.2,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,28,3,8,29,27,26,30,24,31,33,20,32,2,21,22,16,15,1,11,9
92,32337.2,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,28,3,8,29,27,26,30,24,31,33,20,32,2,21,22,16,15,1,11,9
93,32127,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,28,3,8,29,27,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
94,32127,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,28,3,8,29,27,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
95,31364.8,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
96,31364.8,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
97,31364.8,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
98,31364.8,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
99,31364.8,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
100,31364.8,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,30,24,31,33,20,32,19,21,22,16,15,1,11,9
101,30734.6,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,3,28,8,29,27,26,33,24,31,30,20,32,2,21,22,16,15,1,11,9
102,30734.6,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,3,28,8,29,27,26,33,24,31,30,20,32,2,21,22,16,15,1,11,9
103,30734.6,9,10,5,4,14,25,6,13,0,7,12,17,19,18,23,3,28,8,29,27,26,33,24,31,30,20,32,2,21,22,16,15,1,11,9
104,30524.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,24,31,30,20,32,19,21,22,16,15,1,11,9
105,30524.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,24,31,30,20,32,19,21,22,16,15,1,11,9
106,30524.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,24,31,30,20,32,19,21,22,16,15,1,11,9
107,30524.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,24,31,30,20,32,19,21,22,16,15,1,11,9
108,30524.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,24,31,30,20,32,19,21,22,16,15,1,11,9
109,30524.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,24,31,30,20,32,19,21,22,16,15,1,11,9
110,30524.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,24,31,30,20,32,19,21,22,16,15,1,11,9
111,30486.5,9,10,5,4,14,25,6,13,0,7,12,17,2,18,23,3,28,8,29,27,26,33,30,31,24,20,32,19,21,22,16,15,1,11,9
